Alerta_ID,Proyecto_ID,Componente,Tipo_Alerta,Fecha_Alerta,Downtime_Minutos,Minutos_Hasta_Resolucion,Asignado_A
ALT-01043,PRJ-006,Auth Service,INFO,2026-03-23 02:57:00,0,0,SYSTEM_AUTO
ALT-01044,PRJ-006,Auth Service,INFO,2026-04-23 10:45:00,0,0,SYSTEM_AUTO
ALT-01045,PRJ-003,Database,INFO,2026-01-04 11:48:00,0,0,SYSTEM_AUTO
ALT-01046,PRJ-007,Load Balancer,INFO,2026-01-12 06:53:00,0,0,SYSTEM_AUTO
ALT-01047,PRJ-010,Load Balancer,INFO,2026-04-07 05:15:00,0,0,SYSTEM_AUTO
ALT-01048,PRJ-002,Load Balancer,CRITICAL_DOWN,2026-02-17 00:31:00,57,71,EMP-034
ALT-01049,PRJ-005,API Gateway,INFO,2026-02-23 00:10:00,0,0,SYSTEM_AUTO
ALT-01050,PRJ-009,Database,INFO,2026-04-10 03:32:00,0,0,SYSTEM_AUTO
ALT-01051,PRJ-009,Load Balancer,INFO,2026-04-24 22:51:00,0,0,SYSTEM_AUTO
ALT-01052,PRJ-003,Frontend UI,WARNING_SPIKE,2026-01-26 19:41:00,0,117,EMP-002
ALT-01053,PRJ-007,API Gateway,INFO,2026-02-19 16:44:00,0,0,SYSTEM_AUTO
ALT-01054,PRJ-007,Database,INFO,2026-02-09 16:31:00,0,0,SYSTEM_AUTO
ALT-01055,PRJ-006,Auth Service,INFO,2026-03-23 21:51:00,0,0,SYSTEM_AUTO
ALT-01056,PRJ-009,Database,INFO,2026-01-26 18:42:00,0,0,SYSTEM_AUTO
ALT-01057,PRJ-006,Frontend UI,INFO,2026-02-13 01:35:00,0,0,SYSTEM_AUTO
ALT-01058,PRJ-003,Load Balancer,INFO,2026-01-09 11:07:00,0,0,SYSTEM_AUTO
ALT-01059,PRJ-003,API Gateway,INFO,2026-02-06 07:02:00,0,0,SYSTEM_AUTO
ALT-01060,PRJ-003,Database,INFO,2026-01-26 23:45:00,0,0,SYSTEM_AUTO
ALT-01061,PRJ-005,Auth Service,INFO,2026-02-01 14:29:00,0,0,SYSTEM_AUTO
ALT-01062,PRJ-004,API Gateway,WARNING_SPIKE,2026-02-10 03:36:00,0,153,EMP-010
ALT-01063,PRJ-004,Load Balancer,INFO,2026-01-30 22:32:00,0,0,SYSTEM_AUTO
ALT-01064,PRJ-001,Database,INFO,2026-02-01 12:55:00,0,0,SYSTEM_AUTO
ALT-01065,PRJ-009,Load Balancer,INFO,2026-01-26 20:07:00,0,0,SYSTEM_AUTO
ALT-01066,PRJ-008,Frontend UI,INFO,2026-03-15 18:34:00,0,0,SYSTEM_AUTO
ALT-01067,PRJ-006,Auth Service,CRITICAL_DOWN,2026-04-06 01:14:00,78,103,EMP-032
ALT-01068,PRJ-002,Frontend UI,INFO,2026-02-25 18:06:00,0,0,SYSTEM_AUTO
ALT-01069,PRJ-005,Auth Service,INFO,2026-02-11 03:17:00,0,0,SYSTEM_AUTO
ALT-01070,PRJ-006,Auth Service,CRITICAL_DOWN,2026-01-14 08:46:00,101,126,EMP-030
ALT-01071,PRJ-002,Frontend UI,INFO,2026-03-06 13:02:00,0,0,SYSTEM_AUTO
ALT-01072,PRJ-001,Database,INFO,2026-01-20 03:10:00,0,0,SYSTEM_AUTO
ALT-01073,PRJ-009,Load Balancer,INFO,2026-03-29 19:43:00,0,0,SYSTEM_AUTO
ALT-01074,PRJ-006,API Gateway,INFO,2026-03-26 23:16:00,0,0,SYSTEM_AUTO
ALT-01075,PRJ-002,Frontend UI,INFO,2026-01-28 23:35:00,0,0,SYSTEM_AUTO
ALT-01076,PRJ-008,Database,WARNING_SPIKE,2026-04-26 04:12:00,0,30,EMP-034
ALT-01077,PRJ-009,API Gateway,CRITICAL_DOWN,2026-03-12 02:43:00,94,116,EMP-021
ALT-01078,PRJ-003,Database,INFO,2026-03-27 06:18:00,0,0,SYSTEM_AUTO
ALT-01079,PRJ-005,Auth Service,WARNING_SPIKE,2026-03-23 06:18:00,0,29,EMP-022
ALT-01080,PRJ-009,Auth Service,INFO,2026-03-25 03:09:00,0,0,SYSTEM_AUTO
ALT-01081,PRJ-010,Database,INFO,2026-02-13 06:21:00,0,0,SYSTEM_AUTO
ALT-01082,PRJ-007,Database,INFO,2026-02-01 00:35:00,0,0,SYSTEM_AUTO
ALT-01083,PRJ-002,Load Balancer,INFO,2026-03-10 17:08:00,0,0,SYSTEM_AUTO
ALT-01084,PRJ-010,Auth Service,INFO,2026-03-13 23:07:00,0,0,SYSTEM_AUTO
ALT-01085,PRJ-005,Frontend UI,INFO,2026-01-15 18:58:00,0,0,SYSTEM_AUTO
ALT-01086,PRJ-002,Frontend UI,WARNING_SPIKE,2026-03-09 13:07:00,0,133,EMP-022
ALT-01087,PRJ-006,Auth Service,INFO,2026-04-30 12:50:00,0,0,SYSTEM_AUTO
ALT-01088,PRJ-003,Load Balancer,CRITICAL_DOWN,2026-03-06 20:40:00,43,56,EMP-022
ALT-01089,PRJ-005,Frontend UI,INFO,2026-03-10 10:28:00,0,0,SYSTEM_AUTO
ALT-01090,PRJ-001,API Gateway,WARNING_SPIKE,2026-04-26 13:53:00,0,44,EMP-042
ALT-01091,PRJ-010,API Gateway,INFO,2026-02-09 08:56:00,0,0,SYSTEM_AUTO
ALT-01092,PRJ-006,API Gateway,INFO,2026-03-15 20:38:00,0,0,SYSTEM_AUTO
ALT-01093,PRJ-006,Database,INFO,2026-01-20 12:06:00,0,0,SYSTEM_AUTO
ALT-01094,PRJ-009,API Gateway,CRITICAL_DOWN,2026-02-25 16:41:00,75,100,EMP-013
ALT-01095,PRJ-007,Frontend UI,INFO,2026-03-15 13:51:00,0,0,SYSTEM_AUTO
ALT-01096,PRJ-001,Database,INFO,2026-04-05 11:23:00,0,0,SYSTEM_AUTO
ALT-01097,PRJ-004,Load Balancer,INFO,2026-02-18 09:06:00,0,0,SYSTEM_AUTO
ALT-01098,PRJ-002,Database,INFO,2026-03-01 11:36:00,0,0,SYSTEM_AUTO
ALT-01099,PRJ-002,Database,WARNING_SPIKE,2026-01-01 08:56:00,0,162,EMP-031
ALT-01100,PRJ-009,API Gateway,INFO,2026-03-15 22:53:00,0,0,SYSTEM_AUTO
ALT-01101,PRJ-003,API Gateway,INFO,2026-02-21 21:19:00,0,0,SYSTEM_AUTO
ALT-01102,PRJ-009,Auth Service,INFO,2026-02-22 05:24:00,0,0,SYSTEM_AUTO
ALT-01103,PRJ-006,API Gateway,INFO,2026-01-14 01:01:00,0,0,SYSTEM_AUTO
ALT-01104,PRJ-004,API Gateway,INFO,2026-03-08 13:29:00,0,0,SYSTEM_AUTO
ALT-01105,PRJ-007,Frontend UI,INFO,2026-03-28 18:02:00,0,0,SYSTEM_AUTO
ALT-01106,PRJ-003,Database,INFO,2026-01-29 22:39:00,0,0,SYSTEM_AUTO
ALT-01107,PRJ-001,Database,CRITICAL_DOWN,2026-04-11 04:56:00,89,95,EMP-025
ALT-01108,PRJ-007,Frontend UI,INFO,2026-04-12 08:48:00,0,0,SYSTEM_AUTO
ALT-01109,PRJ-003,Auth Service,CRITICAL_DOWN,2026-02-24 01:31:00,62,90,EMP-025
ALT-01110,PRJ-006,Auth Service,WARNING_SPIKE,2026-03-14 17:25:00,0,104,EMP-013
ALT-01111,PRJ-009,Database,CRITICAL_DOWN,2026-01-26 20:42:00,77,104,EMP-044
ALT-01112,PRJ-008,Database,INFO,2026-04-26 05:03:00,0,0,SYSTEM_AUTO
ALT-01113,PRJ-001,Load Balancer,CRITICAL_DOWN,2026-04-19 23:41:00,13,34,EMP-025
ALT-01114,PRJ-006,API Gateway,INFO,2026-01-14 03:44:00,0,0,SYSTEM_AUTO
ALT-01115,PRJ-001,Auth Service,INFO,2026-03-25 02:05:00,0,0,SYSTEM_AUTO
ALT-01116,PRJ-007,Frontend UI,WARNING_SPIKE,2026-04-23 20:50:00,0,58,EMP-001
ALT-01117,PRJ-001,API Gateway,WARNING_SPIKE,2026-04-26 02:13:00,0,150,EMP-034
ALT-01118,PRJ-002,Database,INFO,2026-02-26 00:20:00,0,0,SYSTEM_AUTO
ALT-01119,PRJ-010,Frontend UI,INFO,2026-04-02 20:47:00,0,0,SYSTEM_AUTO
ALT-01120,PRJ-009,Load Balancer,INFO,2026-02-03 00:19:00,0,0,SYSTEM_AUTO
ALT-01121,PRJ-010,Frontend UI,INFO,2026-03-12 21:46:00,0,0,SYSTEM_AUTO
ALT-01122,PRJ-005,Frontend UI,INFO,2026-04-03 04:35:00,0,0,SYSTEM_AUTO
ALT-01123,PRJ-003,API Gateway,INFO,2026-04-08 14:49:00,0,0,SYSTEM_AUTO
ALT-01124,PRJ-002,Auth Service,INFO,2026-02-20 00:21:00,0,0,SYSTEM_AUTO
ALT-01125,PRJ-009,Load Balancer,INFO,2026-02-21 16:56:00,0,0,SYSTEM_AUTO
ALT-01126,PRJ-006,Load Balancer,WARNING_SPIKE,2026-04-17 10:10:00,0,122,EMP-002
ALT-01127,PRJ-003,Auth Service,INFO,2026-02-15 21:15:00,0,0,SYSTEM_AUTO
ALT-01128,PRJ-008,Database,INFO,2026-04-17 12:37:00,0,0,SYSTEM_AUTO
ALT-01129,PRJ-001,Auth Service,INFO,2026-02-25 03:52:00,0,0,SYSTEM_AUTO
ALT-01130,PRJ-010,API Gateway,CRITICAL_DOWN,2026-02-24 11:10:00,33,40,EMP-002
ALT-01131,PRJ-002,API Gateway,INFO,2026-04-10 02:16:00,0,0,SYSTEM_AUTO
ALT-01132,PRJ-002,API Gateway,INFO,2026-02-08 08:24:00,0,0,SYSTEM_AUTO
ALT-01133,PRJ-004,Database,WARNING_SPIKE,2026-01-16 21:23:00,0,178,EMP-040
ALT-01134,PRJ-004,Load Balancer,INFO,2026-03-19 14:46:00,0,0,SYSTEM_AUTO
ALT-01135,PRJ-008,Load Balancer,CRITICAL_DOWN,2026-01-18 02:19:00,46,55,EMP-013
ALT-01136,PRJ-001,Database,INFO,2026-01-27 16:45:00,0,0,SYSTEM_AUTO
ALT-01137,PRJ-005,API Gateway,INFO,2026-01-12 23:59:00,0,0,SYSTEM_AUTO
ALT-01138,PRJ-010,API Gateway,INFO,2026-03-17 08:25:00,0,0,SYSTEM_AUTO
ALT-01139,PRJ-010,Database,INFO,2026-03-24 20:12:00,0,0,SYSTEM_AUTO
ALT-01140,PRJ-003,Frontend UI,CRITICAL_DOWN,2026-01-21 13:30:00,12,23,EMP-010
ALT-01141,PRJ-003,Frontend UI,INFO,2026-03-10 11:01:00,0,0,SYSTEM_AUTO
ALT-01142,PRJ-002,Auth Service,INFO,2026-04-10 21:27:00,0,0,SYSTEM_AUTO
ALT-01143,PRJ-006,Frontend UI,WARNING_SPIKE,2026-01-04 11:20:00,0,165,EMP-022
ALT-01144,PRJ-009,Auth Service,INFO,2026-02-23 17:26:00,0,0,SYSTEM_AUTO
ALT-01145,PRJ-007,Database,INFO,2026-04-28 19:59:00,0,0,SYSTEM_AUTO
ALT-01146,PRJ-009,Frontend UI,WARNING_SPIKE,2026-01-26 23:23:00,0,45,EMP-037
ALT-01147,PRJ-009,API Gateway,INFO,2026-01-25 15:44:00,0,0,SYSTEM_AUTO
ALT-01148,PRJ-006,Database,INFO,2026-01-09 12:06:00,0,0,SYSTEM_AUTO
ALT-01149,PRJ-008,API Gateway,INFO,2026-01-24 22:31:00,0,0,SYSTEM_AUTO
ALT-01150,PRJ-007,Auth Service,INFO,2026-01-19 13:13:00,0,0,SYSTEM_AUTO
ALT-01151,PRJ-009,Auth Service,WARNING_SPIKE,2026-03-25 15:30:00,0,166,EMP-020
ALT-01152,PRJ-010,API Gateway,WARNING_SPIKE,2026-02-05 06:23:00,0,150,EMP-001
ALT-01153,PRJ-006,Load Balancer,INFO,2026-03-28 05:09:00,0,0,SYSTEM_AUTO
ALT-01154,PRJ-001,Load Balancer,INFO,2026-02-13 14:31:00,0,0,SYSTEM_AUTO
ALT-01155,PRJ-006,Database,INFO,2026-03-14 07:04:00,0,0,SYSTEM_AUTO
ALT-01156,PRJ-010,Frontend UI,INFO,2026-03-15 07:08:00,0,0,SYSTEM_AUTO
ALT-01157,PRJ-008,API Gateway,INFO,2026-02-12 23:02:00,0,0,SYSTEM_AUTO
ALT-01158,PRJ-001,Frontend UI,INFO,2026-01-27 11:45:00,0,0,SYSTEM_AUTO
ALT-01159,PRJ-007,Auth Service,CRITICAL_DOWN,2026-01-16 13:20:00,47,76,EMP-015
ALT-01160,PRJ-010,Auth Service,INFO,2026-04-23 17:10:00,0,0,SYSTEM_AUTO
ALT-01161,PRJ-006,Frontend UI,INFO,2026-03-28 19:44:00,0,0,SYSTEM_AUTO
ALT-01162,PRJ-010,Database,CRITICAL_DOWN,2026-04-22 18:33:00,52,61,EMP-037
ALT-01163,PRJ-006,Frontend UI,WARNING_SPIKE,2026-02-16 15:16:00,0,104,EMP-021
ALT-01164,PRJ-001,Load Balancer,INFO,2026-02-03 05:09:00,0,0,SYSTEM_AUTO
ALT-01165,PRJ-001,Frontend UI,INFO,2026-03-21 04:47:00,0,0,SYSTEM_AUTO
ALT-01166,PRJ-007,Frontend UI,INFO,2026-04-11 05:17:00,0,0,SYSTEM_AUTO
ALT-01167,PRJ-005,Database,INFO,2026-04-15 23:10:00,0,0,SYSTEM_AUTO
ALT-01168,PRJ-009,Load Balancer,INFO,2026-04-29 08:18:00,0,0,SYSTEM_AUTO
ALT-01169,PRJ-009,Load Balancer,INFO,2026-04-19 13:07:00,0,0,SYSTEM_AUTO
ALT-01170,PRJ-007,API Gateway,INFO,2026-02-13 15:06:00,0,0,SYSTEM_AUTO
ALT-01171,PRJ-002,Database,INFO,2026-04-26 08:31:00,0,0,SYSTEM_AUTO
ALT-01172,PRJ-002,Load Balancer,INFO,2026-04-28 01:28:00,0,0,SYSTEM_AUTO
ALT-01173,PRJ-010,Database,INFO,2026-02-06 07:43:00,0,0,SYSTEM_AUTO
ALT-01174,PRJ-004,Frontend UI,INFO,2026-02-04 23:21:00,0,0,SYSTEM_AUTO
ALT-01175,PRJ-004,Database,CRITICAL_DOWN,2026-03-23 12:30:00,45,53,EMP-030
ALT-01176,PRJ-010,API Gateway,WARNING_SPIKE,2026-01-30 06:11:00,0,45,EMP-030
ALT-01177,PRJ-002,API Gateway,INFO,2026-02-27 06:19:00,0,0,SYSTEM_AUTO
ALT-01178,PRJ-002,Auth Service,INFO,2026-03-08 02:32:00,0,0,SYSTEM_AUTO
ALT-01179,PRJ-003,Auth Service,INFO,2026-01-27 05:27:00,0,0,SYSTEM_AUTO
ALT-01180,PRJ-005,Auth Service,WARNING_SPIKE,2026-04-03 20:41:00,0,110,EMP-034
ALT-01181,PRJ-002,Database,INFO,2026-01-22 04:33:00,0,0,SYSTEM_AUTO
ALT-01182,PRJ-001,Database,INFO,2026-01-26 06:06:00,0,0,SYSTEM_AUTO
ALT-01183,PRJ-009,Frontend UI,WARNING_SPIKE,2026-02-02 17:38:00,0,42,EMP-040
ALT-01184,PRJ-010,Frontend UI,WARNING_SPIKE,2026-03-07 10:49:00,0,27,EMP-001
ALT-01185,PRJ-009,API Gateway,INFO,2026-04-03 16:41:00,0,0,SYSTEM_AUTO
ALT-01186,PRJ-006,API Gateway,INFO,2026-01-06 01:44:00,0,0,SYSTEM_AUTO
ALT-01187,PRJ-005,Auth Service,INFO,2026-01-02 10:22:00,0,0,SYSTEM_AUTO
ALT-01188,PRJ-008,Auth Service,INFO,2026-02-15 08:19:00,0,0,SYSTEM_AUTO
ALT-01189,PRJ-010,Auth Service,INFO,2026-04-19 13:48:00,0,0,SYSTEM_AUTO
ALT-01190,PRJ-003,Load Balancer,INFO,2026-01-21 09:26:00,0,0,SYSTEM_AUTO
ALT-01191,PRJ-006,Frontend UI,INFO,2026-02-18 15:07:00,0,0,SYSTEM_AUTO
ALT-01192,PRJ-009,Load Balancer,INFO,2026-02-16 07:17:00,0,0,SYSTEM_AUTO
ALT-01193,PRJ-005,Auth Service,INFO,2026-04-23 03:35:00,0,0,SYSTEM_AUTO
ALT-01194,PRJ-010,Auth Service,WARNING_SPIKE,2026-03-19 00:08:00,0,78,EMP-040
ALT-01195,PRJ-010,Auth Service,INFO,2026-03-31 03:58:00,0,0,SYSTEM_AUTO
ALT-01196,PRJ-004,Auth Service,INFO,2026-02-14 01:39:00,0,0,SYSTEM_AUTO
ALT-01197,PRJ-004,Database,INFO,2026-03-10 04:54:00,0,0,SYSTEM_AUTO
ALT-01198,PRJ-004,Frontend UI,CRITICAL_DOWN,2026-04-09 04:33:00,59,76,EMP-019
ALT-01199,PRJ-005,Database,WARNING_SPIKE,2026-01-11 11:31:00,0,64,EMP-034
ALT-01200,PRJ-004,API Gateway,INFO,2026-03-23 23:20:00,0,0,SYSTEM_AUTO
ALT-01201,PRJ-003,Database,INFO,2026-02-01 06:23:00,0,0,SYSTEM_AUTO
ALT-01202,PRJ-006,Frontend UI,WARNING_SPIKE,2026-02-02 10:58:00,0,42,EMP-032
ALT-01203,PRJ-001,API Gateway,INFO,2026-01-09 18:49:00,0,0,SYSTEM_AUTO
ALT-01204,PRJ-008,Frontend UI,INFO,2026-02-14 00:42:00,0,0,SYSTEM_AUTO
ALT-01205,PRJ-006,Auth Service,WARNING_SPIKE,2026-01-29 21:33:00,0,84,EMP-005
ALT-01206,PRJ-007,Database,INFO,2026-02-15 00:57:00,0,0,SYSTEM_AUTO
ALT-01207,PRJ-004,Auth Service,WARNING_SPIKE,2026-04-22 14:07:00,0,175,EMP-030
ALT-01208,PRJ-003,Auth Service,INFO,2026-02-09 16:49:00,0,0,SYSTEM_AUTO
ALT-01209,PRJ-010,Load Balancer,WARNING_SPIKE,2026-04-03 09:40:00,0,79,EMP-013
ALT-01210,PRJ-010,Frontend UI,INFO,2026-03-26 13:05:00,0,0,SYSTEM_AUTO
ALT-01211,PRJ-006,Auth Service,WARNING_SPIKE,2026-04-30 21:16:00,0,101,EMP-029
ALT-01212,PRJ-008,Auth Service,INFO,2026-01-06 05:21:00,0,0,SYSTEM_AUTO
ALT-01213,PRJ-001,Frontend UI,WARNING_SPIKE,2026-04-27 11:35:00,0,42,EMP-034
ALT-01214,PRJ-003,Frontend UI,INFO,2026-03-18 12:07:00,0,0,SYSTEM_AUTO
ALT-01215,PRJ-008,Frontend UI,INFO,2026-01-21 07:41:00,0,0,SYSTEM_AUTO
ALT-01216,PRJ-010,API Gateway,INFO,2026-04-24 09:25:00,0,0,SYSTEM_AUTO
ALT-01217,PRJ-004,Frontend UI,WARNING_SPIKE,2026-02-08 22:06:00,0,56,EMP-029
ALT-01218,PRJ-006,Frontend UI,WARNING_SPIKE,2026-03-03 12:07:00,0,51,EMP-010
ALT-01219,PRJ-002,Auth Service,INFO,2026-02-27 00:58:00,0,0,SYSTEM_AUTO
ALT-01220,PRJ-005,Frontend UI,INFO,2026-03-09 03:12:00,0,0,SYSTEM_AUTO
ALT-01221,PRJ-003,Auth Service,INFO,2026-04-11 14:05:00,0,0,SYSTEM_AUTO
ALT-01222,PRJ-003,Frontend UI,INFO,2026-01-25 01:05:00,0,0,SYSTEM_AUTO
ALT-01223,PRJ-008,Database,INFO,2026-04-20 15:48:00,0,0,SYSTEM_AUTO
ALT-01224,PRJ-008,Database,INFO,2026-04-15 02:49:00,0,0,SYSTEM_AUTO
ALT-01225,PRJ-001,Load Balancer,INFO,2026-02-02 09:50:00,0,0,SYSTEM_AUTO
ALT-01226,PRJ-006,Database,INFO,2026-04-11 14:00:00,0,0,SYSTEM_AUTO
ALT-01227,PRJ-004,API Gateway,CRITICAL_DOWN,2026-02-28 01:09:00,58,81,EMP-021
ALT-01228,PRJ-004,API Gateway,INFO,2026-01-13 18:34:00,0,0,SYSTEM_AUTO
ALT-01229,PRJ-004,API Gateway,INFO,2026-01-21 11:55:00,0,0,SYSTEM_AUTO
ALT-01230,PRJ-007,Database,WARNING_SPIKE,2026-01-04 23:41:00,0,137,EMP-042
ALT-01231,PRJ-001,API Gateway,INFO,2026-04-30 11:54:00,0,0,SYSTEM_AUTO
ALT-01232,PRJ-004,Frontend UI,INFO,2026-02-07 21:35:00,0,0,SYSTEM_AUTO
ALT-01233,PRJ-008,Database,INFO,2026-04-09 23:16:00,0,0,SYSTEM_AUTO
ALT-01234,PRJ-001,API Gateway,CRITICAL_DOWN,2026-03-18 22:28:00,65,74,EMP-019
ALT-01235,PRJ-009,Frontend UI,INFO,2026-01-30 15:22:00,0,0,SYSTEM_AUTO
ALT-01236,PRJ-006,Auth Service,CRITICAL_DOWN,2026-03-08 05:21:00,89,112,EMP-029
ALT-01237,PRJ-002,Auth Service,CRITICAL_DOWN,2026-02-14 12:30:00,6,19,EMP-025
ALT-01238,PRJ-003,Database,INFO,2026-04-20 18:53:00,0,0,SYSTEM_AUTO
ALT-01239,PRJ-001,API Gateway,INFO,2026-03-03 16:41:00,0,0,SYSTEM_AUTO
ALT-01240,PRJ-008,API Gateway,INFO,2026-02-11 18:37:00,0,0,SYSTEM_AUTO
ALT-01241,PRJ-010,Database,INFO,2026-04-14 16:50:00,0,0,SYSTEM_AUTO
ALT-01242,PRJ-009,Auth Service,CRITICAL_DOWN,2026-03-04 15:45:00,60,70,EMP-021
ALT-01243,PRJ-006,Load Balancer,WARNING_SPIKE,2026-02-21 02:51:00,0,74,EMP-010
ALT-01244,PRJ-007,Database,INFO,2026-03-29 22:20:00,0,0,SYSTEM_AUTO
ALT-01245,PRJ-004,API Gateway,INFO,2026-04-03 16:04:00,0,0,SYSTEM_AUTO
ALT-01246,PRJ-009,API Gateway,WARNING_SPIKE,2026-04-29 12:07:00,0,137,EMP-042
ALT-01247,PRJ-002,Database,INFO,2026-03-03 20:56:00,0,0,SYSTEM_AUTO
ALT-01248,PRJ-001,Database,INFO,2026-02-22 17:21:00,0,0,SYSTEM_AUTO
ALT-01249,PRJ-001,Load Balancer,INFO,2026-04-13 07:32:00,0,0,SYSTEM_AUTO
ALT-01250,PRJ-002,Frontend UI,INFO,2026-01-12 07:27:00,0,0,SYSTEM_AUTO
ALT-01251,PRJ-003,API Gateway,INFO,2026-04-08 04:40:00,0,0,SYSTEM_AUTO
ALT-01252,PRJ-002,Frontend UI,INFO,2026-01-23 03:06:00,0,0,SYSTEM_AUTO
ALT-01253,PRJ-009,Database,INFO,2026-02-24 11:46:00,0,0,SYSTEM_AUTO
ALT-01254,PRJ-002,Auth Service,INFO,2026-02-03 23:31:00,0,0,SYSTEM_AUTO
ALT-01255,PRJ-006,Database,WARNING_SPIKE,2026-02-19 03:24:00,0,22,EMP-020
ALT-01256,PRJ-004,Database,INFO,2026-01-03 14:26:00,0,0,SYSTEM_AUTO
ALT-01257,PRJ-003,Database,INFO,2026-02-21 00:50:00,0,0,SYSTEM_AUTO
ALT-01258,PRJ-001,Load Balancer,WARNING_SPIKE,2026-02-27 11:38:00,0,40,EMP-037
ALT-01259,PRJ-006,API Gateway,INFO,2026-01-29 09:31:00,0,0,SYSTEM_AUTO
ALT-01260,PRJ-008,Database,INFO,2026-02-18 12:24:00,0,0,SYSTEM_AUTO
ALT-01261,PRJ-010,API Gateway,WARNING_SPIKE,2026-03-26 22:43:00,0,90,EMP-019
ALT-01262,PRJ-004,Frontend UI,INFO,2026-03-17 03:31:00,0,0,SYSTEM_AUTO
ALT-01263,PRJ-002,API Gateway,INFO,2026-03-01 00:45:00,0,0,SYSTEM_AUTO
ALT-01264,PRJ-001,Frontend UI,INFO,2026-02-26 08:30:00,0,0,SYSTEM_AUTO
ALT-01265,PRJ-007,Load Balancer,WARNING_SPIKE,2026-01-03 00:09:00,0,19,EMP-010
ALT-01266,PRJ-003,Database,CRITICAL_DOWN,2026-03-02 14:51:00,12,40,EMP-002
ALT-01267,PRJ-010,Auth Service,INFO,2026-02-28 23:21:00,0,0,SYSTEM_AUTO
ALT-01268,PRJ-003,Auth Service,INFO,2026-01-29 06:43:00,0,0,SYSTEM_AUTO
ALT-01269,PRJ-006,Frontend UI,INFO,2026-03-09 13:05:00,0,0,SYSTEM_AUTO
ALT-01270,PRJ-001,Database,INFO,2026-04-30 11:56:00,0,0,SYSTEM_AUTO
ALT-01271,PRJ-008,API Gateway,CRITICAL_DOWN,2026-01-05 07:46:00,13,33,EMP-030
ALT-01272,PRJ-006,Auth Service,WARNING_SPIKE,2026-02-13 19:53:00,0,109,EMP-032
ALT-01273,PRJ-005,Database,INFO,2026-04-09 07:06:00,0,0,SYSTEM_AUTO
ALT-01274,PRJ-010,Database,INFO,2026-01-23 14:43:00,0,0,SYSTEM_AUTO
ALT-01275,PRJ-002,API Gateway,WARNING_SPIKE,2026-04-04 03:14:00,0,155,EMP-037
ALT-01276,PRJ-001,Load Balancer,INFO,2026-01-20 17:08:00,0,0,SYSTEM_AUTO
ALT-01277,PRJ-010,Frontend UI,INFO,2026-01-01 03:17:00,0,0,SYSTEM_AUTO
ALT-01278,PRJ-001,Database,INFO,2026-01-26 05:32:00,0,0,SYSTEM_AUTO
ALT-01279,PRJ-008,Database,WARNING_SPIKE,2026-02-26 13:18:00,0,22,EMP-029
ALT-01280,PRJ-002,Frontend UI,INFO,2026-03-10 17:00:00,0,0,SYSTEM_AUTO
ALT-01281,PRJ-005,Load Balancer,CRITICAL_DOWN,2026-02-25 05:33:00,6,30,EMP-030
ALT-01282,PRJ-006,Auth Service,WARNING_SPIKE,2026-03-29 07:30:00,0,156,EMP-040
ALT-01283,PRJ-004,Auth Service,INFO,2026-01-15 23:23:00,0,0,SYSTEM_AUTO
ALT-01284,PRJ-007,Load Balancer,WARNING_SPIKE,2026-04-12 13:02:00,0,77,EMP-025
ALT-01285,PRJ-003,Auth Service,WARNING_SPIKE,2026-03-26 21:53:00,0,162,EMP-013
ALT-01286,PRJ-007,Frontend UI,INFO,2026-03-01 09:43:00,0,0,SYSTEM_AUTO
ALT-01287,PRJ-006,Load Balancer,INFO,2026-03-25 23:19:00,0,0,SYSTEM_AUTO
ALT-01288,PRJ-010,Frontend UI,INFO,2026-03-27 06:54:00,0,0,SYSTEM_AUTO
ALT-01289,PRJ-001,Auth Service,INFO,2026-03-11 12:43:00,0,0,SYSTEM_AUTO
ALT-01290,PRJ-003,API Gateway,CRITICAL_DOWN,2026-04-11 23:46:00,18,25,EMP-013
ALT-01291,PRJ-009,Frontend UI,INFO,2026-02-14 04:44:00,0,0,SYSTEM_AUTO
ALT-01292,PRJ-003,Load Balancer,INFO,2026-01-04 16:14:00,0,0,SYSTEM_AUTO
ALT-01293,PRJ-002,API Gateway,INFO,2026-01-05 23:48:00,0,0,SYSTEM_AUTO
ALT-01294,PRJ-003,Auth Service,INFO,2026-04-30 06:33:00,0,0,SYSTEM_AUTO
ALT-01295,PRJ-007,Load Balancer,INFO,2026-04-11 15:08:00,0,0,SYSTEM_AUTO
ALT-01296,PRJ-001,Load Balancer,INFO,2026-01-01 14:36:00,0,0,SYSTEM_AUTO
ALT-01297,PRJ-009,API Gateway,INFO,2026-02-13 13:38:00,0,0,SYSTEM_AUTO
ALT-01298,PRJ-007,Frontend UI,CRITICAL_DOWN,2026-01-03 15:47:00,22,31,EMP-044
ALT-01299,PRJ-004,Auth Service,INFO,2026-03-19 16:34:00,0,0,SYSTEM_AUTO
ALT-01300,PRJ-009,Frontend UI,INFO,2026-04-06 20:51:00,0,0,SYSTEM_AUTO
ALT-01301,PRJ-010,Load Balancer,WARNING_SPIKE,2026-03-17 08:25:00,0,163,EMP-001
ALT-01302,PRJ-004,Frontend UI,INFO,2026-01-18 04:07:00,0,0,SYSTEM_AUTO
ALT-01303,PRJ-005,Load Balancer,INFO,2026-03-26 19:41:00,0,0,SYSTEM_AUTO
ALT-01304,PRJ-009,API Gateway,INFO,2026-03-31 11:18:00,0,0,SYSTEM_AUTO
