Bug_ID,Proyecto_ID,Reporter_ID,Developer_ID,Entorno,Severidad,Fecha_Creacion,Tiempo_Resolucion_Minutos,Horas_Retrabajo
BUG-0870,PRJ-005,EMP-033,EMP-003,PRODUCTION,HIGH,2026-02-28 09:00:00,305,2.7
BUG-0871,PRJ-001,EMP-049,EMP-047,QA,LOW,2026-02-10 14:00:00,1121,17.97
BUG-0872,PRJ-002,EMP-033,EMP-050,QA,MEDIUM,2026-02-04 08:00:00,1526,13.31
BUG-0873,PRJ-001,EMP-033,EMP-050,PRODUCTION,LOW,2026-04-15 09:00:00,2548,36.23
BUG-0874,PRJ-010,EMP-011,EMP-038,PRODUCTION,CRITICAL,2026-03-31 17:00:00,227,2.41
BUG-0875,PRJ-010,EMP-027,EMP-050,PRODUCTION,CRITICAL,2026-01-12 13:00:00,118,1.18
BUG-0876,PRJ-001,EMP-011,EMP-046,QA,MEDIUM,2026-02-27 08:00:00,2145,24.4
BUG-0877,PRJ-001,EMP-014,EMP-023,PRODUCTION,CRITICAL,2026-03-09 10:00:00,150,2.73
BUG-0878,PRJ-006,EMP-041,EMP-006,QA,MEDIUM,2026-04-25 08:00:00,491,7.33
BUG-0879,PRJ-005,EMP-011,EMP-047,UAT,MEDIUM,2026-03-15 15:00:00,1626,18.0
BUG-0880,PRJ-007,EMP-033,EMP-038,QA,LOW,2026-04-24 14:00:00,1187,18.63
BUG-0881,PRJ-004,EMP-008,EMP-006,QA,LOW,2026-01-03 10:00:00,1880,27.78
BUG-0882,PRJ-003,EMP-004,EMP-050,QA,MEDIUM,2026-01-12 14:00:00,954,10.68
BUG-0883,PRJ-001,EMP-014,EMP-006,QA,CRITICAL,2026-04-06 17:00:00,174,2.92
BUG-0884,PRJ-003,EMP-011,EMP-023,QA,MEDIUM,2026-04-01 15:00:00,1411,25.93
BUG-0885,PRJ-009,EMP-026,EMP-047,UAT,MEDIUM,2026-03-14 08:00:00,1113,11.26
BUG-0886,PRJ-007,EMP-011,EMP-006,PRODUCTION,LOW,2026-04-15 12:00:00,904,11.56
BUG-0887,PRJ-009,EMP-024,EMP-046,UAT,HIGH,2026-02-27 13:00:00,176,1.56
BUG-0888,PRJ-006,EMP-004,EMP-050,QA,MEDIUM,2026-04-10 15:00:00,969,16.23
BUG-0889,PRJ-008,EMP-033,EMP-003,UAT,HIGH,2026-04-29 14:00:00,144,2.72
BUG-0890,PRJ-008,EMP-041,EMP-006,PRODUCTION,HIGH,2026-02-07 08:00:00,607,10.2
BUG-0891,PRJ-008,EMP-014,EMP-028,PRODUCTION,CRITICAL,2026-02-27 10:00:00,114,1.37
BUG-0892,PRJ-008,EMP-011,EMP-038,PRODUCTION,MEDIUM,2026-01-16 12:00:00,2103,23.04
BUG-0893,PRJ-002,EMP-041,EMP-006,QA,MEDIUM,2026-04-22 12:00:00,1123,20.86
BUG-0894,PRJ-004,EMP-011,EMP-050,QA,HIGH,2026-03-09 17:00:00,443,8.18
BUG-0895,PRJ-006,EMP-048,EMP-006,QA,MEDIUM,2026-04-19 17:00:00,1507,30.03
BUG-0896,PRJ-006,EMP-041,EMP-003,QA,HIGH,2026-04-29 09:00:00,247,3.38
BUG-0897,PRJ-007,EMP-014,EMP-050,QA,HIGH,2026-01-22 14:00:00,645,5.92
BUG-0898,PRJ-002,EMP-008,EMP-023,PRODUCTION,MEDIUM,2026-02-20 12:00:00,2780,37.16
BUG-0899,PRJ-010,EMP-011,EMP-038,PRODUCTION,MEDIUM,2026-01-06 12:00:00,1835,22.36
BUG-0900,PRJ-010,EMP-039,EMP-023,UAT,HIGH,2026-04-05 12:00:00,334,5.13
BUG-0901,PRJ-004,EMP-011,EMP-047,QA,MEDIUM,2026-01-04 16:00:00,512,6.55
BUG-0902,PRJ-003,EMP-027,EMP-038,QA,MEDIUM,2026-03-12 10:00:00,1857,19.0
BUG-0903,PRJ-009,EMP-039,EMP-038,QA,CRITICAL,2026-01-21 09:00:00,72,0.75
BUG-0904,PRJ-003,EMP-024,EMP-023,PRODUCTION,MEDIUM,2026-02-18 17:00:00,1505,29.32
BUG-0905,PRJ-006,EMP-014,EMP-038,QA,HIGH,2026-02-04 13:00:00,353,5.15
BUG-0906,PRJ-009,EMP-041,EMP-023,UAT,HIGH,2026-03-21 13:00:00,242,2.5
BUG-0907,PRJ-006,EMP-011,EMP-046,UAT,HIGH,2026-04-27 08:00:00,556,9.37
BUG-0908,PRJ-007,EMP-049,EMP-046,QA,MEDIUM,2026-01-24 10:00:00,749,7.57
BUG-0909,PRJ-002,EMP-004,EMP-050,PRODUCTION,LOW,2026-04-09 11:00:00,2801,45.64
BUG-0910,PRJ-006,EMP-026,EMP-006,UAT,HIGH,2026-02-15 11:00:00,503,7.41
BUG-0911,PRJ-010,EMP-049,EMP-038,QA,HIGH,2026-04-08 15:00:00,584,7.82
BUG-0912,PRJ-002,EMP-033,EMP-047,QA,HIGH,2026-02-07 08:00:00,495,4.62
BUG-0913,PRJ-008,EMP-011,EMP-046,QA,MEDIUM,2026-02-19 09:00:00,915,9.2
BUG-0914,PRJ-004,EMP-024,EMP-046,QA,LOW,2026-02-27 14:00:00,500,4.28
BUG-0915,PRJ-004,EMP-048,EMP-023,QA,MEDIUM,2026-04-13 09:00:00,816,10.57
BUG-0916,PRJ-001,EMP-041,EMP-023,QA,HIGH,2026-03-01 10:00:00,381,3.92
BUG-0917,PRJ-010,EMP-033,EMP-047,QA,LOW,2026-03-08 16:00:00,1349,21.62
BUG-0918,PRJ-003,EMP-016,EMP-038,PRODUCTION,LOW,2026-04-02 16:00:00,1401,18.74
BUG-0919,PRJ-003,EMP-014,EMP-050,PRODUCTION,HIGH,2026-03-26 13:00:00,474,4.28
BUG-0920,PRJ-004,EMP-024,EMP-023,QA,LOW,2026-02-15 17:00:00,1599,28.08
BUG-0921,PRJ-003,EMP-004,EMP-028,UAT,LOW,2026-04-10 13:00:00,800,9.99
BUG-0922,PRJ-004,EMP-033,EMP-047,QA,MEDIUM,2026-02-03 12:00:00,2023,20.46
BUG-0923,PRJ-004,EMP-049,EMP-006,QA,LOW,2026-03-01 13:00:00,1388,12.25
BUG-0924,PRJ-006,EMP-027,EMP-047,QA,MEDIUM,2026-03-28 14:00:00,1507,19.23
BUG-0925,PRJ-010,EMP-008,EMP-023,PRODUCTION,MEDIUM,2026-01-24 17:00:00,1589,29.66
BUG-0926,PRJ-009,EMP-049,EMP-047,UAT,HIGH,2026-02-18 15:00:00,624,7.5
BUG-0927,PRJ-005,EMP-004,EMP-050,PRODUCTION,LOW,2026-04-05 17:00:00,824,12.76
BUG-0928,PRJ-009,EMP-014,EMP-003,QA,MEDIUM,2026-04-11 13:00:00,1907,20.05
BUG-0929,PRJ-002,EMP-027,EMP-038,QA,LOW,2026-02-28 15:00:00,2530,50.6
BUG-0930,PRJ-004,EMP-048,EMP-006,PRODUCTION,HIGH,2026-02-02 16:00:00,654,6.68
BUG-0931,PRJ-003,EMP-008,EMP-038,QA,LOW,2026-01-13 17:00:00,1175,17.88
BUG-0932,PRJ-002,EMP-011,EMP-003,UAT,HIGH,2026-03-23 10:00:00,678,6.61
BUG-0933,PRJ-003,EMP-004,EMP-028,QA,MEDIUM,2026-03-06 13:00:00,1575,23.94
BUG-0934,PRJ-005,EMP-049,EMP-050,UAT,HIGH,2026-03-27 11:00:00,335,6.56
BUG-0935,PRJ-009,EMP-026,EMP-003,QA,MEDIUM,2026-01-26 15:00:00,2307,39.31
BUG-0936,PRJ-001,EMP-014,EMP-023,QA,MEDIUM,2026-04-08 10:00:00,1120,15.69
BUG-0937,PRJ-003,EMP-016,EMP-047,UAT,LOW,2026-01-06 08:00:00,960,16.02
BUG-0938,PRJ-001,EMP-024,EMP-038,QA,MEDIUM,2026-04-15 11:00:00,1565,17.67
BUG-0939,PRJ-010,EMP-016,EMP-038,QA,MEDIUM,2026-01-14 15:00:00,766,11.7
BUG-0940,PRJ-008,EMP-011,EMP-047,UAT,HIGH,2026-01-13 08:00:00,302,5.64
BUG-0941,PRJ-003,EMP-016,EMP-046,QA,HIGH,2026-04-13 11:00:00,614,8.57
BUG-0942,PRJ-007,EMP-027,EMP-038,QA,MEDIUM,2026-01-05 08:00:00,984,12.9
BUG-0943,PRJ-005,EMP-026,EMP-038,QA,HIGH,2026-04-02 11:00:00,464,4.06
BUG-0944,PRJ-004,EMP-048,EMP-038,QA,MEDIUM,2026-03-09 15:00:00,1303,15.05
BUG-0945,PRJ-009,EMP-048,EMP-006,QA,LOW,2026-03-26 17:00:00,2239,22.03
BUG-0946,PRJ-007,EMP-011,EMP-006,QA,HIGH,2026-03-10 13:00:00,330,3.82
BUG-0947,PRJ-002,EMP-049,EMP-006,UAT,MEDIUM,2026-04-21 09:00:00,578,6.32
BUG-0948,PRJ-004,EMP-049,EMP-047,QA,HIGH,2026-02-03 08:00:00,701,13.25
BUG-0949,PRJ-010,EMP-011,EMP-047,UAT,MEDIUM,2026-03-02 17:00:00,1415,14.78
BUG-0950,PRJ-001,EMP-014,EMP-028,QA,MEDIUM,2026-04-30 15:00:00,763,7.31
BUG-0951,PRJ-005,EMP-004,EMP-047,UAT,LOW,2026-04-28 17:00:00,2613,48.61
BUG-0952,PRJ-003,EMP-039,EMP-047,QA,LOW,2026-01-02 11:00:00,729,9.13
BUG-0953,PRJ-007,EMP-033,EMP-023,QA,MEDIUM,2026-03-25 16:00:00,1174,21.5
BUG-0954,PRJ-010,EMP-008,EMP-023,PRODUCTION,MEDIUM,2026-03-03 15:00:00,2165,27.92
BUG-0955,PRJ-007,EMP-041,EMP-006,UAT,MEDIUM,2026-02-15 09:00:00,1601,15.06
BUG-0956,PRJ-004,EMP-049,EMP-028,UAT,MEDIUM,2026-02-12 15:00:00,1284,14.65
BUG-0957,PRJ-002,EMP-041,EMP-003,QA,HIGH,2026-01-28 12:00:00,241,2.87
BUG-0958,PRJ-002,EMP-048,EMP-028,QA,CRITICAL,2026-04-22 12:00:00,192,3.82
BUG-0959,PRJ-004,EMP-026,EMP-047,QA,MEDIUM,2026-04-19 11:00:00,1795,17.46
BUG-0960,PRJ-001,EMP-024,EMP-038,QA,MEDIUM,2026-02-17 09:00:00,2522,47.36
BUG-0961,PRJ-009,EMP-004,EMP-023,UAT,MEDIUM,2026-01-22 10:00:00,1944,31.96
BUG-0962,PRJ-003,EMP-039,EMP-046,QA,MEDIUM,2026-04-09 14:00:00,2843,29.4
BUG-0963,PRJ-007,EMP-014,EMP-038,QA,LOW,2026-01-21 15:00:00,2499,33.42
BUG-0964,PRJ-001,EMP-026,EMP-046,QA,MEDIUM,2026-01-31 12:00:00,930,9.04
BUG-0965,PRJ-001,EMP-024,EMP-050,QA,MEDIUM,2026-04-21 15:00:00,1987,34.78
BUG-0966,PRJ-006,EMP-049,EMP-047,PRODUCTION,MEDIUM,2026-03-28 12:00:00,1239,10.47
BUG-0967,PRJ-001,EMP-016,EMP-038,QA,HIGH,2026-03-27 13:00:00,695,11.14
BUG-0968,PRJ-004,EMP-027,EMP-047,QA,MEDIUM,2026-01-05 10:00:00,2586,27.67
BUG-0969,PRJ-005,EMP-016,EMP-047,QA,HIGH,2026-02-21 16:00:00,696,13.67
BUG-0970,PRJ-001,EMP-048,EMP-006,QA,HIGH,2026-03-27 09:00:00,302,4.52
BUG-0971,PRJ-002,EMP-033,EMP-006,UAT,MEDIUM,2026-02-04 11:00:00,949,11.35
BUG-0972,PRJ-008,EMP-027,EMP-006,QA,HIGH,2026-01-19 08:00:00,660,8.64
BUG-0973,PRJ-007,EMP-041,EMP-006,QA,LOW,2026-03-30 15:00:00,891,16.4
BUG-0974,PRJ-009,EMP-004,EMP-028,QA,MEDIUM,2026-02-17 09:00:00,2366,31.68
BUG-0975,PRJ-002,EMP-039,EMP-038,UAT,HIGH,2026-04-08 15:00:00,475,9.39
BUG-0976,PRJ-002,EMP-027,EMP-006,QA,MEDIUM,2026-03-14 08:00:00,1874,17.22
BUG-0977,PRJ-007,EMP-026,EMP-038,QA,HIGH,2026-02-13 12:00:00,429,5.15
BUG-0978,PRJ-005,EMP-049,EMP-050,PRODUCTION,MEDIUM,2026-04-20 10:00:00,746,13.9
BUG-0979,PRJ-004,EMP-024,EMP-050,QA,HIGH,2026-03-05 11:00:00,642,7.57
BUG-0980,PRJ-005,EMP-016,EMP-046,UAT,MEDIUM,2026-04-13 16:00:00,1948,28.76
BUG-0981,PRJ-005,EMP-033,EMP-003,UAT,LOW,2026-01-24 10:00:00,1328,23.79
BUG-0982,PRJ-006,EMP-016,EMP-028,PRODUCTION,MEDIUM,2026-02-06 12:00:00,1968,17.05
BUG-0983,PRJ-001,EMP-027,EMP-046,QA,MEDIUM,2026-01-20 13:00:00,503,7.09
BUG-0984,PRJ-005,EMP-049,EMP-046,QA,HIGH,2026-01-22 15:00:00,541,8.1
BUG-0985,PRJ-007,EMP-033,EMP-050,PRODUCTION,LOW,2026-01-06 15:00:00,654,12.72
BUG-0986,PRJ-009,EMP-014,EMP-006,UAT,CRITICAL,2026-01-03 16:00:00,238,2.0
BUG-0987,PRJ-002,EMP-027,EMP-046,QA,HIGH,2026-01-27 12:00:00,235,3.44
BUG-0988,PRJ-003,EMP-041,EMP-023,QA,MEDIUM,2026-02-14 15:00:00,712,6.47
BUG-0989,PRJ-005,EMP-027,EMP-006,UAT,MEDIUM,2026-02-21 08:00:00,2877,43.22
BUG-0990,PRJ-005,EMP-011,EMP-023,QA,HIGH,2026-03-16 08:00:00,354,3.53
BUG-0991,PRJ-008,EMP-039,EMP-006,QA,MEDIUM,2026-03-17 15:00:00,947,10.22
BUG-0992,PRJ-008,EMP-014,EMP-046,QA,HIGH,2026-02-13 15:00:00,313,4.45
BUG-0993,PRJ-009,EMP-004,EMP-003,QA,LOW,2026-03-22 17:00:00,2307,41.88
BUG-0994,PRJ-004,EMP-004,EMP-028,QA,MEDIUM,2026-01-23 13:00:00,609,9.17
BUG-0995,PRJ-010,EMP-016,EMP-003,UAT,HIGH,2026-02-08 16:00:00,458,5.49
BUG-0996,PRJ-005,EMP-014,EMP-006,UAT,MEDIUM,2026-02-24 13:00:00,2539,42.69
BUG-0997,PRJ-009,EMP-011,EMP-006,QA,LOW,2026-04-25 11:00:00,2062,40.78
BUG-0998,PRJ-006,EMP-008,EMP-038,QA,HIGH,2026-01-26 13:00:00,575,6.0
BUG-0999,PRJ-004,EMP-008,EMP-028,QA,HIGH,2026-04-25 11:00:00,655,7.0
BUG-1000,PRJ-002,EMP-004,EMP-006,QA,LOW,2026-02-22 14:00:00,2027,37.99
BUG-1001,PRJ-002,EMP-014,EMP-038,UAT,MEDIUM,2026-01-15 11:00:00,2108,25.98
BUG-1002,PRJ-003,EMP-033,EMP-046,PRODUCTION,MEDIUM,2026-01-01 10:00:00,1779,16.41
BUG-1003,PRJ-006,EMP-049,EMP-046,QA,MEDIUM,2026-02-04 15:00:00,2765,26.46
BUG-1004,PRJ-002,EMP-026,EMP-023,PRODUCTION,MEDIUM,2026-02-23 17:00:00,1827,16.57
BUG-1005,PRJ-007,EMP-041,EMP-028,UAT,HIGH,2026-01-17 13:00:00,385,5.62
BUG-1006,PRJ-010,EMP-049,EMP-006,QA,LOW,2026-03-23 14:00:00,2589,34.53
BUG-1007,PRJ-004,EMP-016,EMP-028,QA,MEDIUM,2026-03-16 11:00:00,2107,35.32
BUG-1008,PRJ-004,EMP-033,EMP-046,UAT,MEDIUM,2026-01-07 12:00:00,2708,45.61
BUG-1009,PRJ-006,EMP-008,EMP-023,QA,CRITICAL,2026-02-10 08:00:00,130,2.54
BUG-1010,PRJ-005,EMP-016,EMP-047,QA,LOW,2026-03-26 15:00:00,1333,11.53
BUG-1011,PRJ-008,EMP-004,EMP-003,QA,MEDIUM,2026-01-10 12:00:00,1985,39.68
BUG-1012,PRJ-007,EMP-041,EMP-050,QA,HIGH,2026-02-04 17:00:00,307,4.25
BUG-1013,PRJ-004,EMP-008,EMP-050,QA,LOW,2026-02-08 15:00:00,2794,35.69
BUG-1014,PRJ-009,EMP-024,EMP-006,QA,MEDIUM,2026-04-17 15:00:00,1283,24.29
BUG-1015,PRJ-006,EMP-041,EMP-028,QA,MEDIUM,2026-02-08 08:00:00,2555,48.19
BUG-1016,PRJ-009,EMP-016,EMP-046,QA,MEDIUM,2026-03-07 09:00:00,2186,34.47
BUG-1017,PRJ-005,EMP-004,EMP-047,QA,MEDIUM,2026-03-07 13:00:00,1411,22.35
BUG-1018,PRJ-007,EMP-004,EMP-023,QA,HIGH,2026-04-16 11:00:00,556,10.36
BUG-1019,PRJ-005,EMP-008,EMP-046,QA,CRITICAL,2026-04-09 14:00:00,203,3.71
BUG-1020,PRJ-007,EMP-004,EMP-023,PRODUCTION,MEDIUM,2026-03-31 17:00:00,719,9.54
BUG-1021,PRJ-001,EMP-033,EMP-023,QA,MEDIUM,2026-01-25 16:00:00,1044,9.4
BUG-1022,PRJ-005,EMP-014,EMP-038,QA,LOW,2026-01-11 12:00:00,1673,16.19
BUG-1023,PRJ-007,EMP-024,EMP-046,PRODUCTION,MEDIUM,2026-01-01 11:00:00,992,12.69
BUG-1024,PRJ-001,EMP-048,EMP-023,QA,HIGH,2026-04-10 10:00:00,685,11.44
BUG-1025,PRJ-004,EMP-048,EMP-023,QA,MEDIUM,2026-04-05 08:00:00,1766,17.02
BUG-1026,PRJ-002,EMP-041,EMP-038,QA,HIGH,2026-04-08 15:00:00,383,4.25
BUG-1027,PRJ-002,EMP-004,EMP-046,QA,HIGH,2026-04-04 09:00:00,576,9.75
BUG-1028,PRJ-008,EMP-008,EMP-038,UAT,MEDIUM,2026-03-07 16:00:00,1252,24.9
BUG-1029,PRJ-004,EMP-041,EMP-038,QA,MEDIUM,2026-01-08 11:00:00,1330,15.56
BUG-1030,PRJ-009,EMP-027,EMP-003,QA,HIGH,2026-02-17 08:00:00,581,9.04
BUG-1031,PRJ-007,EMP-026,EMP-023,QA,MEDIUM,2026-04-09 14:00:00,1055,10.58
BUG-1032,PRJ-010,EMP-026,EMP-006,QA,HIGH,2026-03-03 08:00:00,565,9.05
BUG-1033,PRJ-006,EMP-027,EMP-006,UAT,MEDIUM,2026-04-05 12:00:00,1607,18.86
BUG-1034,PRJ-006,EMP-008,EMP-028,QA,MEDIUM,2026-02-27 10:00:00,2295,26.6
BUG-1035,PRJ-008,EMP-008,EMP-006,QA,MEDIUM,2026-03-24 08:00:00,1919,25.36
BUG-1036,PRJ-007,EMP-024,EMP-003,PRODUCTION,LOW,2026-04-24 09:00:00,863,8.06
BUG-1037,PRJ-004,EMP-016,EMP-038,QA,MEDIUM,2026-04-09 11:00:00,923,11.69
BUG-1038,PRJ-002,EMP-024,EMP-046,PRODUCTION,LOW,2026-03-20 12:00:00,710,9.13
BUG-1039,PRJ-009,EMP-016,EMP-003,QA,HIGH,2026-03-02 11:00:00,649,9.99
BUG-1040,PRJ-003,EMP-027,EMP-050,QA,HIGH,2026-01-22 12:00:00,211,3.74
BUG-1041,PRJ-003,EMP-027,EMP-028,PRODUCTION,HIGH,2026-01-11 15:00:00,532,8.41
BUG-1042,PRJ-007,EMP-041,EMP-046,QA,LOW,2026-01-23 14:00:00,1707,18.15
BUG-1043,PRJ-004,EMP-039,EMP-046,QA,CRITICAL,2026-01-23 15:00:00,66,0.64
BUG-1044,PRJ-006,EMP-033,EMP-047,QA,CRITICAL,2026-04-09 12:00:00,197,3.51
BUG-1045,PRJ-003,EMP-026,EMP-006,PRODUCTION,MEDIUM,2026-01-24 17:00:00,2358,22.42
BUG-1046,PRJ-010,EMP-011,EMP-047,PRODUCTION,MEDIUM,2026-03-07 11:00:00,2465,39.18
BUG-1047,PRJ-005,EMP-048,EMP-047,QA,CRITICAL,2026-04-27 09:00:00,49,0.44
BUG-1048,PRJ-002,EMP-049,EMP-023,QA,LOW,2026-03-01 16:00:00,898,17.57
BUG-1049,PRJ-002,EMP-027,EMP-047,PRODUCTION,HIGH,2026-03-10 09:00:00,298,5.46
BUG-1050,PRJ-003,EMP-049,EMP-006,UAT,LOW,2026-01-24 10:00:00,2095,27.07
BUG-1051,PRJ-007,EMP-033,EMP-047,PRODUCTION,LOW,2026-04-14 16:00:00,920,13.07
BUG-1052,PRJ-004,EMP-027,EMP-050,QA,LOW,2026-04-06 17:00:00,886,16.73
BUG-1053,PRJ-005,EMP-039,EMP-038,QA,MEDIUM,2026-03-28 09:00:00,666,11.03
BUG-1054,PRJ-004,EMP-048,EMP-050,QA,HIGH,2026-02-05 11:00:00,399,5.07
BUG-1055,PRJ-010,EMP-014,EMP-050,UAT,MEDIUM,2026-02-26 14:00:00,1111,10.42
BUG-1056,PRJ-010,EMP-014,EMP-046,QA,MEDIUM,2026-02-03 09:00:00,1541,21.53
BUG-1057,PRJ-004,EMP-016,EMP-038,QA,LOW,2026-04-17 15:00:00,1909,19.16
BUG-1058,PRJ-010,EMP-033,EMP-006,PRODUCTION,MEDIUM,2026-02-26 13:00:00,2599,23.23
BUG-1059,PRJ-009,EMP-008,EMP-023,QA,HIGH,2026-04-08 08:00:00,232,3.41
BUG-1060,PRJ-004,EMP-049,EMP-038,QA,HIGH,2026-03-06 13:00:00,476,4.09
BUG-1061,PRJ-006,EMP-039,EMP-047,QA,MEDIUM,2026-01-21 16:00:00,2200,20.12
BUG-1062,PRJ-007,EMP-024,EMP-003,QA,CRITICAL,2026-04-04 16:00:00,135,2.32
BUG-1063,PRJ-004,EMP-041,EMP-006,PRODUCTION,HIGH,2026-01-26 11:00:00,183,2.94
BUG-1064,PRJ-007,EMP-004,EMP-038,QA,MEDIUM,2026-04-04 11:00:00,1589,21.63
BUG-1065,PRJ-005,EMP-016,EMP-050,PRODUCTION,MEDIUM,2026-03-26 13:00:00,2313,22.0
BUG-1066,PRJ-005,EMP-049,EMP-023,QA,LOW,2026-03-26 11:00:00,735,14.46
BUG-1067,PRJ-006,EMP-008,EMP-006,PRODUCTION,HIGH,2026-04-11 13:00:00,251,4.22
BUG-1068,PRJ-008,EMP-026,EMP-028,QA,MEDIUM,2026-02-12 09:00:00,1388,23.97
BUG-1069,PRJ-001,EMP-033,EMP-028,QA,HIGH,2026-02-04 17:00:00,623,5.53
BUG-1070,PRJ-005,EMP-048,EMP-028,QA,CRITICAL,2026-01-27 15:00:00,81,0.86
BUG-1071,PRJ-007,EMP-039,EMP-006,UAT,LOW,2026-02-23 14:00:00,798,7.83
BUG-1072,PRJ-009,EMP-049,EMP-046,UAT,MEDIUM,2026-02-24 09:00:00,2485,21.46
BUG-1073,PRJ-006,EMP-026,EMP-038,QA,LOW,2026-01-07 10:00:00,838,11.26
BUG-1074,PRJ-006,EMP-033,EMP-023,UAT,MEDIUM,2026-02-24 08:00:00,2478,23.11
BUG-1075,PRJ-006,EMP-026,EMP-047,QA,MEDIUM,2026-04-10 12:00:00,1643,25.82
BUG-1076,PRJ-005,EMP-039,EMP-038,QA,MEDIUM,2026-02-16 15:00:00,1667,27.42
BUG-1077,PRJ-008,EMP-011,EMP-046,PRODUCTION,MEDIUM,2026-01-20 10:00:00,1746,29.55
BUG-1078,PRJ-008,EMP-004,EMP-047,QA,LOW,2026-02-23 09:00:00,1362,14.42
BUG-1079,PRJ-007,EMP-039,EMP-006,QA,LOW,2026-04-17 08:00:00,2737,48.06
BUG-1080,PRJ-002,EMP-004,EMP-050,UAT,MEDIUM,2026-03-11 15:00:00,2395,23.02
BUG-1081,PRJ-007,EMP-024,EMP-046,QA,MEDIUM,2026-03-01 17:00:00,2280,39.98
BUG-1082,PRJ-010,EMP-024,EMP-047,QA,LOW,2026-01-25 11:00:00,1847,31.71
BUG-1083,PRJ-007,EMP-024,EMP-046,QA,HIGH,2026-04-30 10:00:00,598,8.35
BUG-1084,PRJ-001,EMP-041,EMP-047,PRODUCTION,MEDIUM,2026-03-29 14:00:00,959,11.87
BUG-1085,PRJ-008,EMP-024,EMP-006,QA,LOW,2026-03-13 17:00:00,813,8.06
BUG-1086,PRJ-008,EMP-024,EMP-046,QA,HIGH,2026-02-23 17:00:00,648,12.8
BUG-1087,PRJ-004,EMP-049,EMP-028,QA,HIGH,2026-01-01 08:00:00,308,2.58
BUG-1088,PRJ-006,EMP-016,EMP-038,QA,HIGH,2026-03-03 14:00:00,255,2.15
BUG-1089,PRJ-010,EMP-014,EMP-003,UAT,CRITICAL,2026-03-19 11:00:00,233,3.05
BUG-1090,PRJ-007,EMP-004,EMP-038,QA,CRITICAL,2026-02-07 11:00:00,231,3.62
BUG-1091,PRJ-010,EMP-011,EMP-028,QA,CRITICAL,2026-04-22 11:00:00,175,1.74
BUG-1092,PRJ-010,EMP-027,EMP-050,PRODUCTION,MEDIUM,2026-01-21 10:00:00,1768,19.52
BUG-1093,PRJ-007,EMP-026,EMP-006,QA,HIGH,2026-03-19 11:00:00,162,1.7
BUG-1094,PRJ-007,EMP-048,EMP-006,QA,MEDIUM,2026-03-12 12:00:00,1171,18.38
BUG-1095,PRJ-007,EMP-048,EMP-028,QA,MEDIUM,2026-03-28 16:00:00,854,11.55
BUG-1096,PRJ-009,EMP-049,EMP-046,QA,HIGH,2026-01-07 16:00:00,555,10.31
BUG-1097,PRJ-005,EMP-049,EMP-038,QA,HIGH,2026-03-13 11:00:00,351,5.77
BUG-1098,PRJ-007,EMP-039,EMP-028,QA,LOW,2026-04-19 11:00:00,1086,20.92
BUG-1099,PRJ-004,EMP-033,EMP-046,QA,MEDIUM,2026-01-31 09:00:00,1315,18.1
BUG-1100,PRJ-003,EMP-033,EMP-003,PRODUCTION,LOW,2026-03-14 12:00:00,2084,25.98
BUG-1101,PRJ-010,EMP-011,EMP-023,UAT,HIGH,2026-04-07 17:00:00,161,2.58
BUG-1102,PRJ-006,EMP-011,EMP-046,UAT,MEDIUM,2026-03-04 13:00:00,1154,14.17
BUG-1103,PRJ-007,EMP-016,EMP-003,PRODUCTION,MEDIUM,2026-03-09 15:00:00,1153,10.12
BUG-1104,PRJ-009,EMP-004,EMP-006,QA,MEDIUM,2026-03-13 12:00:00,2530,35.77
BUG-1105,PRJ-003,EMP-041,EMP-038,QA,MEDIUM,2026-01-13 13:00:00,2598,23.21
BUG-1106,PRJ-006,EMP-004,EMP-047,QA,LOW,2026-04-03 14:00:00,2052,27.37
BUG-1107,PRJ-009,EMP-004,EMP-038,QA,LOW,2026-01-13 17:00:00,2358,26.17
BUG-1108,PRJ-004,EMP-039,EMP-038,QA,MEDIUM,2026-01-13 11:00:00,2213,36.8
BUG-1109,PRJ-009,EMP-004,EMP-050,QA,LOW,2026-01-12 15:00:00,2285,44.7
BUG-1110,PRJ-010,EMP-004,EMP-050,PRODUCTION,HIGH,2026-03-24 10:00:00,682,8.45
BUG-1111,PRJ-009,EMP-049,EMP-028,PRODUCTION,LOW,2026-02-04 10:00:00,2416,47.57
BUG-1112,PRJ-005,EMP-014,EMP-047,QA,LOW,2026-02-18 16:00:00,542,10.76
BUG-1113,PRJ-006,EMP-026,EMP-023,PRODUCTION,HIGH,2026-03-30 12:00:00,489,5.82
BUG-1114,PRJ-008,EMP-039,EMP-038,UAT,LOW,2026-02-13 12:00:00,2822,32.08
BUG-1115,PRJ-007,EMP-048,EMP-023,QA,LOW,2026-03-31 12:00:00,1706,22.34
BUG-1116,PRJ-004,EMP-027,EMP-023,PRODUCTION,CRITICAL,2026-03-24 15:00:00,57,1.07
BUG-1117,PRJ-001,EMP-008,EMP-050,QA,HIGH,2026-03-09 17:00:00,537,9.96
BUG-1118,PRJ-005,EMP-039,EMP-028,UAT,CRITICAL,2026-02-02 17:00:00,103,1.25
BUG-1119,PRJ-010,EMP-041,EMP-050,UAT,MEDIUM,2026-01-24 09:00:00,994,12.17
BUG-1120,PRJ-001,EMP-041,EMP-047,PRODUCTION,CRITICAL,2026-02-12 08:00:00,46,0.91
